DiagonalNonZeros,AbsoluteTrace,OneNorm,Trace,Dimension,SymmetricInfinityNorm,DiagonalMean,solver,actualclass
30666.7,38666.7,4,51887.8,40000,3,1.2972,32168839,bad
30666.7,38666.7,4,51887.8,40000,3,1.2972,29030070,bad
30666.7,38666.7,4,51887.8,40000,3,1.2972,29553942,bad
40804,248904,36,264327,40804,24,6.47797,90197667,bad
40804,248904,36,264327,40804,24,6.47797,32168839,bad
40804,248904,36,264327,40804,24,6.47797,1216556,bad
20002,358036,51,369012,20002,51,18.4487,59072881,bad
20002,358036,51,369012,20002,51,18.4487,36025722,bad
20002,358036,51,369012,20002,51,18.4487,49834419,bad
20002,358036,51,369012,20002,51,18.4487,13323659,bad
20002,358036,51,369012,20002,51,18.4487,75830645,good
20002,358036,51,369012,20002,51,18.4487,32874609,bad
20001,1570000,100,1590000,20001,100,79.3173,59072882,bad
20001,1570000,100,1590000,20001,100,79.3173,36025722,bad
20001,1570000,100,1590000,20001,100,79.3173,45869640,bad
20002,611394,88,623548,20002,88,31.1743,59072881,bad
20002,611394,88,623548,20002,88,31.1743,53302993,bad
20002,611394,88,623548,20002,88,31.1743,44526267,bad
20002,611394,88,623548,20002,88,31.1743,49834419,bad
20002,611394,88,623548,20002,88,31.1743,26415432,good
20002,611394,88,623548,20002,88,31.1743,1216556,bad
20001,1660000,100,1680000,20001,100,83.8746,59072882,bad
20001,1660000,100,1680000,20001,100,83.8746,36025722,bad
20001,1660000,100,1680000,20001,100,83.8746,75830645,good
20001,1660000,100,1680000,20001,100,83.8746,90197665,bad
20001,1660000,100,1680000,20001,100,83.8746,19932324,bad
20001,1660000,100,1680000,20001,100,83.8746,1216556,bad
30666.7,37333.3,4,49187.9,40000,3,1.2297,59072881,bad
30666.7,37333.3,4,49187.9,40000,3,1.2297,29030070,bad
20002,5.2E+11,102000000,5.2E+11,20002,102000000,26000000,90197665,bad
20002,425376,50,434726,20002,50,21.7341,59072881,bad
20002,425376,50,434726,20002,50,21.7341,44526267,bad
20002,425376,50,434726,20002,50,21.7341,5890862,bad
20002,425376,50,434726,20002,50,21.7341,19932324,bad
20002,1630000,247,1640000,20002,247,82.0071,75830645,bad
20002,1630000,247,1640000,20002,247,82.0071,69654761,bad
20164,75951.1,9,85552.6,20164,8,4.24284,90197667,bad
20164,75951.1,9,85552.6,20164,8,4.24284,5890862,bad
20164,75951.1,9,85552.6,20164,8,4.24284,13323659,bad
20164,75951.1,9,85552.6,20164,8,4.24284,69654761,bad
20164,75951.1,9,85552.6,20164,8,4.24284,32874609,bad
20164,75951.1,9,85552.6,20164,8,4.24284,75830647,good
20002,358703,48,368940,20002,48,18.4452,26415434,good
20002,358703,48,368940,20002,48,18.4452,29553942,bad
20002,358703,48,368940,20002,48,18.4452,1216556,bad
20164,98803.6,14,107703,20164,10,5.34136,32168838,bad
20164,98803.6,14,107703,20164,10,5.34136,49834419,bad
20164,98803.6,14,107703,20164,10,5.34136,26415432,bad
20164,98803.6,14,107703,20164,10,5.34136,29553942,bad
20164,98803.6,14,107703,20164,10,5.34136,69654761,bad
20164,98803.6,14,107703,20164,10,5.34136,19932324,bad
20164,98803.6,14,107703,20164,10,5.34136,80361466,bad
20164,98803.6,14,107703,20164,10,5.34136,1216556,bad
20164,74606.8,9,84133.4,20164,8,4.17245,32168839,bad
20164,74606.8,9,84133.4,20164,8,4.17245,43373442,bad
20164,74606.8,9,84133.4,20164,8,4.17245,5890862,bad
20164,74606.8,9,84133.4,20164,8,4.17245,29030070,bad
20001,1660000,100,1680000,20001,100,83.865,26415432,bad
20001,1660000,100,1680000,20001,100,83.865,80361467,bad
20002,1740000,247,1750000,20002,247,87.4649,69654761,bad
20002,379371,50,390812,20002,50,19.5387,53302993,bad
20002,379371,50,390812,20002,50,19.5387,19932324,bad
20002,1740000,248,1750000,20002,248,87.56,53302993,bad
20002,1740000,248,1750000,20002,248,87.56,44526267,bad
20002,1740000,248,1750000,20002,248,87.56,32168839,bad
20002,1740000,248,1750000,20002,248,87.56,49834419,bad
20002,1740000,248,1750000,20002,248,87.56,43373442,bad
20002,1740000,248,1750000,20002,248,87.56,81986705,bad
20002,1740000,248,1750000,20002,248,87.56,19932324,bad
20002,1740000,248,1750000,20002,248,87.56,80361467,bad
20164,68557.6,9,79080.9,20164,8,3.92189,59072882,bad
20164,68557.6,9,79080.9,20164,8,3.92189,32168838,bad
20164,68557.6,9,79080.9,20164,8,3.92189,5890862,bad
20164,68557.6,9,79080.9,20164,8,3.92189,26415432,bad
20164,68557.6,9,79080.9,20164,8,3.92189,45869640,bad
20164,68557.6,9,79080.9,20164,8,3.92189,19932324,bad
20164,68557.6,9,79080.9,20164,8,3.92189,80361466,bad
21040,2780000,502,2780000,21040,374,132.197,44526267,bad
21040,2780000,502,2780000,21040,374,132.197,90197665,bad
20002,611394,85,624165,20002,85,31.2051,26415432,bad
20001,1660000,100,1680000,20001,100,83.8746,8793453,bad
20002,618062,86,629105,20002,86,31.4521,44526267,bad
20002,618062,86,629105,20002,86,31.4521,29030070,bad
20002,618062,86,629105,20002,86,31.4521,26415434,good
20002,618062,86,629105,20002,86,31.4521,75830645,good
20002,618062,86,629105,20002,86,31.4521,80361467,bad
20002,618062,86,629105,20002,86,31.4521,75830647,good
10001,547388,103,552130,20002,105,27.6038,59072882,bad
10001,547388,103,552130,20002,105,27.6038,59072881,bad
10001,547388,103,552130,20002,105,27.6038,45869640,good
10001,547388,103,552130,20002,105,27.6038,69654761,bad
10001,547388,103,552130,20002,105,27.6038,80361466,bad
10001,547388,103,552130,20002,105,27.6038,1216556,bad
30666.7,34666.7,4,47368.3,40000,3,1.18421,8793453,bad
30666.7,34666.7,4,47368.3,40000,3,1.18421,32168838,bad
30666.7,34666.7,4,47368.3,40000,3,1.18421,29030070,bad
30666.7,34666.7,4,47368.3,40000,3,1.18421,19932324,bad
20164,125017,15,135669,20164,12,6.72827,59072882,bad
20164,125017,15,135669,20164,12,6.72827,8793453,bad
20164,125017,15,135669,20164,12,6.72827,32168839,bad
20164,125017,15,135669,20164,12,6.72827,26415434,bad
20164,125017,15,135669,20164,12,6.72827,80361466,bad
20164,125017,15,135669,20164,12,6.72827,80361467,bad
20002,696070,86,707940,20002,86,35.3935,59072881,bad
20002,696070,86,707940,20002,86,35.3935,36025722,bad
20002,696070,86,707940,20002,86,35.3935,53302993,bad
20002,696070,86,707940,20002,86,35.3935,44526267,bad
20002,696070,86,707940,20002,86,35.3935,43373442,bad
20002,696070,86,707940,20002,86,35.3935,5890862,bad
20002,696070,86,707940,20002,86,35.3935,75830645,good
20002,696070,86,707940,20002,86,35.3935,29553942,bad
20002,696070,86,707940,20002,86,35.3935,1216556,bad
20002,334033,50,346469,20002,50,17.3217,90197667,bad
20002,334033,50,346469,20002,50,17.3217,32168839,bad
20002,334033,50,346469,20002,50,17.3217,49834419,bad
20002,334033,50,346469,20002,50,17.3217,43373442,bad
20002,334033,50,346469,20002,50,17.3217,5890862,bad
20002,334033,50,346469,20002,50,17.3217,45869640,good
20002,334033,50,346469,20002,50,17.3217,29553942,bad
20002,334033,50,346469,20002,50,17.3217,80361467,bad
59147.7,118295,7,141764,80656,6,1.75764,90197667,bad
59147.7,118295,7,141764,80656,6,1.75764,59072882,bad
59147.7,118295,7,141764,80656,6,1.75764,5890862,bad
59147.7,118295,7,141764,80656,6,1.75764,45869640,bad
59147.7,118295,7,141764,80656,6,1.75764,29553942,bad
59147.7,118295,7,141764,80656,6,1.75764,19932324,bad
59147.7,118295,7,141764,80656,6,1.75764,75830647,good
20002,379371,49,389669,20002,49,19.4815,75830645,bad
20002,1410000,246,1420000,20002,246,71.1835,32168839,good
20002,4.59E+11,101000000,4.59E+11,20002,101000000,22900000,59072882,bad
20002,4.59E+11,101000000,4.59E+11,20002,101000000,22900000,36025722,bad
20002,4.59E+11,101000000,4.59E+11,20002,101000000,22900000,32168839,bad
20002,4.59E+11,101000000,4.59E+11,20002,101000000,22900000,5890862,bad
20002,4.59E+11,101000000,4.59E+11,20002,101000000,22900000,29030070,bad
20002,4.59E+11,101000000,4.59E+11,20002,101000000,22900000,90197665,bad
20002,4.59E+11,101000000,4.59E+11,20002,101000000,22900000,19932324,bad
20002,4.59E+11,101000000,4.59E+11,20002,101000000,22900000,1216556,bad
31234.1,51110.4,3,60676.9,42592,3,1.42461,90197667,bad
31234.1,51110.4,3,60676.9,42592,3,1.42461,32168838,bad
31234.1,51110.4,3,60676.9,42592,3,1.42461,19932324,bad
31234.1,51110.4,3,60676.9,42592,3,1.42461,1216556,bad
20001,1570000,100,1590000,20001,100,79.3074,49834419,bad
20001,1570000,100,1590000,20001,100,79.3074,5890862,bad
20001,1570000,100,1590000,20001,100,79.3074,29030070,bad
20001,1570000,100,1590000,20001,100,79.3074,13323659,bad
20001,1570000,100,1590000,20001,100,79.3074,81986705,bad
20001,1570000,100,1590000,20001,100,79.3074,1216556,bad
20001,1570000,100,1590000,20001,100,79.3074,75830647,good
20002,570724,86,582887,20002,86,29.1414,36025722,bad
20002,570724,86,582887,20002,86,29.1414,8793453,bad
20002,570724,86,582887,20002,86,29.1414,49834419,bad
20002,570724,86,582887,20002,86,29.1414,26415432,good
20002,570724,86,582887,20002,86,29.1414,81986705,bad
20002,570724,86,582887,20002,86,29.1414,69654761,bad
20001,1640000,100,1650000,20001,100,82.7212,29553942,bad
21564,3080000,558,3080000,21564,416,142.777,59072881,bad
21564,3080000,558,3080000,21564,416,142.777,36025722,bad
21564,3080000,558,3080000,21564,416,142.777,32168838,bad
21564,3080000,558,3080000,21564,416,142.777,26415434,bad
21564,3080000,558,3080000,21564,416,142.777,29553942,bad
21564,3080000,558,3080000,21564,416,142.777,75830647,good
21770,3030000,558,3030000,21770,332,139.077,59072882,bad
21770,3030000,558,3030000,21770,332,139.077,8793453,bad
21770,3030000,558,3030000,21770,332,139.077,32168839,bad
21770,3030000,558,3030000,21770,332,139.077,32168838,bad
21770,3030000,558,3030000,21770,332,139.077,29030070,bad
21770,3030000,558,3030000,21770,332,139.077,26415434,bad
21770,3030000,558,3030000,21770,332,139.077,26415432,bad
21770,3030000,558,3030000,21770,332,139.077,45869640,bad
21770,3030000,558,3030000,21770,332,139.077,32874609,bad
20002,690069,85,702773,20002,85,35.1351,75830647,good
20002,6.12E+11,103000000,6.12E+11,20002,103000000,30600000,80361466,bad
20001,1620000,100,1630000,20001,100,81.5917,59072882,bad
20001,1620000,100,1630000,20001,100,81.5917,32168838,bad
20001,1620000,100,1630000,20001,100,81.5917,26415434,bad
20001,1620000,100,1630000,20001,100,81.5917,69654761,bad
20001,1620000,100,1630000,20001,100,81.5917,32874609,bad
20001,1620000,100,1630000,20001,100,81.5917,80361466,bad
643204,683000000,2001,684000000,643204,1695,1062.78,8793453,bad
643204,683000000,2001,684000000,643204,1695,1062.78,49834419,bad
643204,683000000,2001,684000000,643204,1695,1062.78,75830645,good
643204,683000000,2001,684000000,643204,1695,1062.78,29553942,bad
643204,683000000,2001,684000000,643204,1695,1062.78,80361467,bad
8667.53,466713,112,472716,20002,114,23.6334,26415432,bad
8667.53,466713,112,472716,20002,114,23.6334,19932324,bad
20164,73262.5,9,83085.3,20164,8,4.12048,90197667,bad
20164,73262.5,9,83085.3,20164,8,4.12048,5890862,bad
20164,73262.5,9,83085.3,20164,8,4.12048,1216556,bad
20002,578725,86,589878,20002,86,29.4909,81986705,bad
20002,578725,86,589878,20002,86,29.4909,75830647,good
20001,1620000,100,1630000,20001,100,81.5945,44526267,bad
20001,1620000,100,1630000,20001,100,81.5945,5890862,bad
20001,1620000,100,1630000,20001,100,81.5945,13323659,bad
20001,1620000,100,1630000,20001,100,81.5945,1216556,bad
20001,1620000,100,1630000,20001,100,81.5945,75830647,good
20001,1620000,100,1630000,20001,100,81.5842,43373442,bad
20002,649398,86,662359,20002,86,33.1146,26415434,good
21040,2780000,502,2780000,21040,374,132.136,59072882,bad
21040,2780000,502,2780000,21040,374,132.136,43373442,bad
21040,2780000,502,2780000,21040,374,132.136,26415432,bad
21040,2780000,502,2780000,21040,374,132.136,13323659,bad
21040,2780000,502,2780000,21040,374,132.136,32874609,bad
20002,1420000,247,1430000,20002,247,71.3586,36025722,bad
20002,1420000,247,1430000,20002,247,71.3586,32168838,bad
20002,1420000,247,1430000,20002,247,71.3586,5890862,bad
20002,1420000,247,1430000,20002,247,71.3586,75830645,good
20002,1420000,247,1430000,20002,247,71.3586,81986705,bad
20002,1420000,247,1430000,20002,247,71.3586,29553942,bad
20002,1420000,247,1430000,20002,247,71.3586,80361466,bad
12001.2,1450000,244,1460000,20002,246,72.9018,59072881,bad
12001.2,1450000,244,1460000,20002,246,72.9018,44526267,bad
12001.2,1450000,244,1460000,20002,246,72.9018,13323659,bad
12001.2,1450000,244,1460000,20002,246,72.9018,81986705,bad
12001.2,1450000,244,1460000,20002,246,72.9018,75830647,good
20002,328033,47,339297,20002,47,16.9632,45869640,good
20002,446711,48,455645,20002,48,22.78,29030070,bad
20002,446711,48,455645,20002,48,22.78,81986705,bad
20002,446711,48,455645,20002,48,22.78,29553942,bad
20002,446711,48,455645,20002,48,22.78,90197665,bad
20002,446711,48,455645,20002,48,22.78,80361466,bad
20002,446711,48,455645,20002,48,22.78,1216556,bad
20002,424709,50,435128,20002,50,21.7542,75830645,bad
10001,1240000,242,1250000,20002,244,62.2616,44526267,bad
20002,379371,49,389291,20002,49,19.4626,75830647,bad
20002,1520000,247,1530000,20002,247,76.72,59072882,bad
20002,1520000,247,1530000,20002,247,76.72,32168839,bad
20002,1520000,247,1530000,20002,247,76.72,5890862,bad
20002,1520000,247,1530000,20002,247,76.72,13323659,bad
20002,1520000,247,1530000,20002,247,76.72,75830645,good
20002,402707,48,412414,20002,48,20.6186,80361466,bad
20002,356702,49,366973,20002,49,18.3468,8793453,bad
20002,356702,49,366973,20002,49,18.3468,13323659,bad
40804,518211,64,540885,40804,43,13.2557,36025722,bad
40804,518211,64,540885,40804,43,13.2557,44526267,bad
40804,518211,64,540885,40804,43,13.2557,29553942,bad
40804,518211,64,540885,40804,43,13.2557,69654761,bad
40804,518211,64,540885,40804,43,13.2557,1216556,bad
34666.7,44000,322,56452.9,40000,47,1.41132,90197667,bad
34666.7,44000,322,56452.9,40000,47,1.41132,8793453,bad
34666.7,44000,322,56452.9,40000,47,1.41132,32874609,bad
34666.7,44000,322,56452.9,40000,47,1.41132,80361466,bad
34666.7,44000,322,56452.9,40000,47,1.41132,80361467,bad
34666.7,44000,322,56452.9,40000,47,1.41132,75830647,good
20002,424042,48,433490,20002,48,21.6723,90197667,bad
10001,1240000,242,1250000,20002,244,62.264,59072881,bad
10001,1240000,242,1250000,20002,244,62.264,29030070,bad
10001,1240000,242,1250000,20002,244,62.264,26415434,bad
10001,1240000,242,1250000,20002,244,62.264,13323659,bad
10001,1240000,242,1250000,20002,244,62.264,90197665,bad
10001,1240000,242,1250000,20002,244,62.264,80361467,bad
10001,1240000,242,1250000,20002,244,62.264,1216556,bad
20002,696070,86,707750,20002,86,35.3839,26415434,bad
20002,696070,86,707750,20002,86,35.3839,45869640,bad
10001,502717,112,510271,20002,114,25.511,59072882,bad
10001,502717,112,510271,20002,114,25.511,59072881,bad
10001,502717,112,510271,20002,114,25.511,32168839,bad
10001,502717,112,510271,20002,114,25.511,32168838,bad
10001,502717,112,510271,20002,114,25.511,26415434,bad
10001,502717,112,510271,20002,114,25.511,19932324,bad
10001,502717,112,510271,20002,114,25.511,1216556,bad
20002,380038,50,390407,20002,50,19.5184,44526267,bad
20002,380038,50,390407,20002,50,19.5184,75830645,bad
20002,380038,50,390407,20002,50,19.5184,32874609,bad
20002,380038,50,390407,20002,50,19.5184,80361466,bad
20002,380038,50,390407,20002,50,19.5184,75830647,good
20002,1850000,248,1860000,20002,248,92.9292,53302993,bad
20002,1850000,248,1860000,20002,248,92.9292,8793453,bad
20002,1850000,248,1860000,20002,248,92.9292,32168839,bad
20002,1850000,248,1860000,20002,248,92.9292,32168838,bad
20002,1850000,248,1860000,20002,248,92.9292,43373442,bad
20002,1850000,248,1860000,20002,248,92.9292,75830647,good
20002,379371,49,389094,20002,49,19.4527,75830645,bad
20002,5.21E+11,104000000,5.21E+11,20002,104000000,26000000,75830645,bad
20164,74606.8,9,84352.6,20164,8,4.18333,90197667,bad
20164,74606.8,9,84352.6,20164,8,4.18333,59072882,bad
20164,74606.8,9,84352.6,20164,8,4.18333,36025722,bad
20164,74606.8,9,84352.6,20164,8,4.18333,43373442,bad
20164,74606.8,9,84352.6,20164,8,4.18333,5890862,bad
20164,74606.8,9,84352.6,20164,8,4.18333,45869640,bad
20164,74606.8,9,84352.6,20164,8,4.18333,75830645,good
20164,74606.8,9,84352.6,20164,8,4.18333,19932324,bad
20001,1570000,100,1590000,20001,100,79.3171,59072882,bad
20001,1570000,100,1590000,20001,100,79.3171,32168838,bad
40000,852000,17949,872412,40000,3679,21.8103,90197667,bad
40000,852000,17949,872412,40000,3679,21.8103,75830645,good
40000,852000,17949,872412,40000,3679,21.8103,29553942,bad
40000,852000,17949,872412,40000,3679,21.8103,69654761,bad
40000,852000,17949,872412,40000,3679,21.8103,80361467,bad
20002,1740000,248,1750000,20002,248,87.5685,36025722,bad
20002,1740000,248,1750000,20002,248,87.5685,44526267,bad
20002,1740000,248,1750000,20002,248,87.5685,8793453,bad
20002,1740000,248,1750000,20002,248,87.5685,26415432,good
20002,1740000,248,1750000,20002,248,87.5685,19932324,bad
20002,1740000,248,1750000,20002,248,87.5685,80361467,bad
20001,1640000,100,1650000,20001,100,82.7288,59072882,bad
20001,1640000,100,1650000,20001,100,82.7288,36025722,bad
20001,1640000,100,1650000,20001,100,82.7288,26415432,bad
20002,333367,48,344951,20002,48,17.2458,59072881,bad
20002,333367,48,344951,20002,48,17.2458,29030070,bad
20002,333367,48,344951,20002,48,17.2458,19932324,bad
20002,1530000,248,1540000,20002,248,76.8485,32168839,good
40320,607488,124,620881,40320,65,15.3988,90197667,bad
40320,607488,124,620881,40320,65,15.3988,44526267,bad
40320,607488,124,620881,40320,65,15.3988,8793453,bad
40320,607488,124,620881,40320,65,15.3988,26415434,bad
40320,607488,124,620881,40320,65,15.3988,45869640,bad
40320,607488,124,620881,40320,65,15.3988,85490470,bad
20002,425376,50,434519,20002,50,21.7238,26415434,good
10001,548055,103,553019,20002,105,27.6482,59072881,bad
10001,548055,103,553019,20002,105,27.6482,80361466,bad
20002,402040,48,412122,20002,48,20.604,36025722,bad
20002,402040,48,412122,20002,48,20.604,43373442,bad
20002,402040,48,412122,20002,48,20.604,26415432,good
20002,402040,48,412122,20002,48,20.604,13323659,bad
20002,402040,48,412122,20002,48,20.604,45869640,good
20002,402040,48,412122,20002,48,20.604,69654761,bad
20002,402040,48,412122,20002,48,20.604,75830647,good
13601.3,53045.2,6,56368,20402,6,2.76287,90197667,bad
13601.3,53045.2,6,56368,20402,6,2.76287,36025722,bad
13601.3,53045.2,6,56368,20402,6,2.76287,44526267,bad
13601.3,53045.2,6,56368,20402,6,2.76287,29030070,bad
13601.3,53045.2,6,56368,20402,6,2.76287,13323659,bad
13601.3,53045.2,6,56368,20402,6,2.76287,45869640,bad
13601.3,53045.2,6,56368,20402,6,2.76287,29553942,bad
13601.3,53045.2,6,56368,20402,6,2.76287,90197665,bad
13601.3,53045.2,6,56368,20402,6,2.76287,80361466,bad
13601.3,53045.2,6,56368,20402,6,2.76287,75830647,good
10667.7,1320000,243,1320000,20002,245,66.0767,49834419,bad
10667.7,1320000,243,1320000,20002,245,66.0767,13323659,bad
10667.7,1320000,243,1320000,20002,245,66.0767,45869640,good
